placeDcid,placeName,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household
zip/10026,10026,2020,64716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2011,82905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2012,86759,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2013,86297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2014,87536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2015,87509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2016,93248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2017,100343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2018,103175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2019,109457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10309,10309,2020,102730,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2011,40295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2012,40481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2013,42922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2014,43543,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2015,44911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2016,48597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2017,51926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2018,55862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2019,59820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2020,65200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2011,77244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2012,75729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2013,71350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2014,71692,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2015,72486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2016,78223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2017,67115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2018,78990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2019,84301,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2020,91795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2011,36875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2012,39817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2013,43354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2014,40298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2015,42127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2016,42333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2017,45816,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2018,44024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2019,46819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2020,53077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2011,109625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2012,106888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2013,109019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2014,115604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2015,126378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2016,123693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2017,133208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2018,135363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2019,150718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10022,10022,2020,138661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2011,26365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2012,26214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2013,24533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2014,26764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2015,27424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2016,26893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2017,27932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2018,30081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2019,29799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10035,10035,2020,28408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2011,41799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2012,43909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2013,47142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2014,48509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2015,48013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2016,51964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2017,57866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2018,65392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2019,75581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11101,11101,2020,89525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2011,74518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2012,78591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2013,81862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2014,85199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2015,87091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2016,94970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2017,99085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2018,107362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2019,119375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11217,11217,2020,122598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2011,50938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2012,53251,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2013,52445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2014,54441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2015,56120,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2016,60821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2017,64152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2018,69415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2019,73470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11218,11218,2020,78249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2011,67776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2012,68177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2013,68431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2014,67713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2015,71115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2016,75362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2017,79490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2018,81399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2019,85807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2020,84116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2011,34096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2012,35710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2013,33595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2014,33132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2015,33558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2016,32257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2017,34197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2018,39653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2019,42278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10039,10039,2020,41363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2011,53847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2012,51852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2013,53168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2014,53762,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2015,54106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2016,53843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2017,54567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2018,52199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2019,54199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10304,10304,2020,64394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2011,22549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2012,22604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2013,23452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2014,22962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2015,23956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2016,25868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2017,26724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2018,27106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2019,27917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10456,10456,2020,31645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2011,51147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2012,50329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2013,52347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2014,52230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2015,51568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2016,55332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2017,55847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2018,56612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2019,58305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10461,10461,2020,60802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2011,48797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2012,49002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2013,48400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2014,46630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2015,45936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2016,46971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2017,48140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2018,51277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2019,54457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11203,11203,2020,57707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2011,54339,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2012,54868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2013,52532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2014,50606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2015,52132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2016,55550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2017,56863,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2018,63161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2019,66795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2020,75266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2011,54829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2012,53815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2013,56735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2014,55557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2015,58266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2016,62014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2017,65711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2018,70882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2019,75835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2020,79589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2011,78151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2012,78415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2013,82301,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2014,77917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2015,77146,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2016,77487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2017,83376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2018,88803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2019,98987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11426,11426,2020,102770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2011,102747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2012,105144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2013,108483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2014,109557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2015,113973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2016,119026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2017,127973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2018,126601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2019,133501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10014,10014,2020,136154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2011,63808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2012,62457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2013,61925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2014,64724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2015,68080,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2016,69201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2017,69838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2018,72093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2019,76075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10310,10310,2020,86895,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2011,19840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2012,19271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2013,20232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2014,19536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2015,20210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2016,21553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2017,21542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2018,21149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2019,21447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10454,10454,2020,23337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2011,61794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2012,60758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2013,61061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2014,60135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2015,58705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2016,60885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2017,63700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2018,67669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2019,70793,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2020,74015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2011,68079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2012,67924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2013,65722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2014,67277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2015,65258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2016,66173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2017,65932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2018,66129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2019,68848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2020,70777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2011,35437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2012,35665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2013,35079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2014,34527,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2015,35698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2016,37640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2017,39588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2018,40733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2019,42403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11208,11208,2020,45946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2011,75922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2012,76014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2013,71978,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2014,73189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2015,73750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2016,74255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2017,81053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2018,83951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2019,85818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2020,82858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2011,67273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2012,61063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2013,70078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2014,75696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2015,75208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2016,76917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2017,87853,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2018,93365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2019,96366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10464,10464,2020,101935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2011,52968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2012,55844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2013,55129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2014,57733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2015,59243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2016,62775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2017,65229,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2018,71437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2019,76234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11103,11103,2020,81677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2011,44587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2012,43248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2013,41884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2014,40539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2015,39168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2016,38451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2017,38370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2018,39207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2019,42507,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2020,45527,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2011,32407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2012,32265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2013,33218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2014,32966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2015,33726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2016,35594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2017,35449,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2018,35859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2019,36982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10002,10002,2020,35607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2011,111617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2012,115787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2013,119274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2014,121316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2015,123691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2016,125364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2017,145893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2018,176250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2019,179044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10006,10006,2020,185268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2011,55316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10009,10009,2012,59034,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
